antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"thing, would",back,0.04,0.212,0.021,0.525,2.476415094339623,1.0,0.012520000000000002,1.6589473684210527,0.621031746031746,0.09090909090909091,0.3972081218274112,0.3120283018867925
"back, thing",would,0.034,0.207,0.021,0.6176470588235294,2.98380221653879,1.0,0.013962000000000002,2.0740000000000003,0.6882579118603964,0.09545454545454546,0.5178399228543877,0.35954816709292414
"like, thing",back,0.039,0.212,0.02,0.5128205128205129,2.418964683115627,1.0,0.011732000000000001,1.6174736842105266,0.6104058272632674,0.08658008658008658,0.3817519198229859,0.30358006773101115
"back, thing",like,0.034,0.209,0.02,0.5882352941176471,2.814522938361948,1.0,0.012894,1.9210000000000003,0.667391304347826,0.08968609865470852,0.4794377928162416,0.3419645370109766
"good, thing",place,0.048,0.369,0.031,0.6458333333333334,1.7502258355916893,1.0,0.013288000000000001,1.7816470588235296,0.45025752236378425,0.08031088082901554,0.43872160591653464,0.36492208672086723
"thing, time",place,0.044,0.369,0.03,0.6818181818181819,1.8477457501847747,1.0,0.013763999999999998,1.9831428571428575,0.4799163179916318,0.07832898172323759,0.4957498919464055,0.381559497413156
"good, thing",time,0.048,0.273,0.024,0.5,1.8315018315018314,1.0,0.010896,1.454,0.476890756302521,0.08080808080808081,0.312242090784044,0.29395604395604397
"thing, time",good,0.044,0.358,0.024,0.5454545454545455,1.5236160487557138,1.0,0.008248000000000002,1.4124000000000003,0.3594839609483962,0.0634920634920635,0.2919852732936846,0.3062468257998985
"one, thing",place,0.042,0.369,0.026,0.619047619047619,1.6776358239772873,1.0,0.010501999999999997,1.6563749999999997,0.421631604303838,0.06753246753246754,0.39627197947324716,0.34475416182733254
"thing, time",one,0.044,0.224,0.025,0.5681818181818182,2.5365259740259742,1.0,0.015144000000000001,1.7970526315789477,0.6336401673640167,0.10288065843621398,0.44353327085285854,0.33989448051948057
"one, thing",time,0.042,0.273,0.025,0.5952380952380952,2.1803593232164658,1.0,0.013534,1.7961176470588234,0.5650939457202505,0.08620689655172414,0.4432435973013689,0.3434065934065934
"one, thing",good,0.042,0.358,0.022,0.5238095238095237,1.4631550944400105,1.0,0.006963999999999998,1.3481999999999998,0.3304232302144619,0.058201058201058205,0.25827028630766935,0.2926310188880021
"thing, would",place,0.04,0.369,0.03,0.75,2.032520325203252,1.0,0.015239999999999998,2.524,0.5291666666666667,0.07915567282321899,0.6038034865293186,0.41565040650406504
"one, thing",would,0.042,0.207,0.023,0.5476190476190476,2.645502645502645,1.0,0.014306,1.7529473684210526,0.6492693110647182,0.10176991150442477,0.42953221641746225,0.32936507936507936
"thing, would",one,0.04,0.224,0.023,0.575,2.5669642857142856,1.0,0.014039999999999999,1.8258823529411763,0.6358695652173912,0.0954356846473029,0.4523195876288659,0.3388392857142857
"thing, time",would,0.044,0.207,0.023,0.5227272727272727,2.525252525252525,1.0,0.013892,1.6615238095238096,0.6317991631799164,0.10087719298245613,0.3981428407657916,0.31691919191919193
"thing, would",time,0.04,0.273,0.023,0.575,2.106227106227106,1.0,0.012079999999999999,1.7105882352941175,0.5471014492753623,0.07931034482758621,0.41540577716643734,0.3296245421245421
"thing, would",good,0.04,0.358,0.02,0.5,1.3966480446927374,1.0,0.005680000000000001,1.284,0.2958333333333334,0.05291005291005292,0.22118380062305298,0.2779329608938548
"restaurant, thing",food,0.029,0.359,0.02,0.689655172413793,1.9210450485063875,1.0,0.009589,2.065444444444444,0.49376930998970137,0.05434782608695653,0.5158427026736241,0.37268273941023916
"food, thing",restaurant,0.039,0.136,0.02,0.5128205128205129,3.7707390648567123,1.0,0.014696,1.7734736842105265,0.7646201873048908,0.1290322580645161,0.43613485280151953,0.32993966817496234
"make, thing",place,0.025,0.369,0.022,0.8799999999999999,2.384823848238482,1.0,0.012774999999999998,5.258333333333328,0.5955710955710956,0.059139784946236555,0.8098256735340728,0.46981029810298097
"like, thing",place,0.039,0.369,0.027,0.6923076923076923,1.876172607879925,1.0,0.012609,2.05075,0.485952133194589,0.07086614173228348,0.5123735218822382,0.38273921200750466
"like, thing",one,0.039,0.224,0.022,0.5641025641025641,2.5183150183150182,1.0,0.013263999999999998,1.7802352941176471,0.6273767855453599,0.09128630705394189,0.43827650013217023,0.3311584249084249
"one, thing",like,0.042,0.209,0.022,0.5238095238095237,2.506265664160401,1.0,0.013222,1.6610999999999998,0.6273486430062631,0.09606986899563318,0.39798928420925883,0.3145363408521303
"like, thing",good,0.039,0.358,0.02,0.5128205128205129,1.4324595330181924,1.0,0.006038000000000002,1.3177894736842108,0.3141519250780438,0.053050397877984094,0.2411534467609235,0.2843432173041112
"like, thing",would,0.039,0.207,0.021,0.5384615384615385,2.601263470828689,1.0,0.012927000000000001,1.718166666666667,0.6405529953917051,0.09333333333333334,0.41798428557571066,0.3199554069119287
"thing, would",like,0.04,0.209,0.021,0.525,2.5119617224880386,1.0,0.012640000000000002,1.665263157894737,0.6269841269841271,0.09210526315789475,0.39949431099873584,0.31273923444976076
"get, thing",place,0.035,0.369,0.022,0.6285714285714284,1.70344560588463,1.0,0.009084999999999998,1.6988461538461532,0.42793217145548745,0.05759162303664921,0.4113651799864159,0.34409601238869525
"get, thing",good,0.035,0.358,0.02,0.5714285714285714,1.596169193934557,1.0,0.007469999999999999,1.498,0.38704663212435225,0.05361930294906166,0.3324432576769025,0.3136472466081405
"go, thing",place,0.033,0.369,0.024,0.7272727272727273,1.970928800197093,1.0,0.011823,2.3136666666666668,0.5094364012409515,0.06349206349206349,0.5677856216683476,0.3961566888396157
"really, thing",one,0.032,0.224,0.022,0.6875,3.0691964285714284,1.0,0.014831999999999998,2.4832,0.6964688204357625,0.094017094017094,0.5972938144329897,0.39285714285714285
"one, thing",really,0.042,0.182,0.022,0.5238095238095237,2.878074306645735,1.0,0.014355999999999997,1.7177999999999998,0.6811539191497438,0.1089108910891089,0.41786005355687494,0.3223443223443223
"really, thing",place,0.032,0.369,0.022,0.6875,1.8631436314363143,1.0,0.010191999999999998,2.0192,0.47858752817430494,0.058047493403693924,0.5047543581616482,0.373560298102981
"really, thing",like,0.032,0.209,0.02,0.625,2.9904306220095696,1.0,0.013312000000000001,2.1093333333333333,0.6876033057851241,0.09049773755656108,0.5259165613147915,0.36034688995215314
"like, thing",really,0.039,0.182,0.02,0.5128205128205129,2.8176951253874334,1.0,0.012902,1.6790526315789478,0.6712799167533818,0.09950248756218905,0.404426054792803,0.3113553113553114
still,place,0.086,0.369,0.047,0.5465116279069768,1.4810613222411297,1.0,0.015266000000000002,1.3914358974358978,0.3553703617486848,0.11519607843137256,0.2813179523089966,0.336941450809857
still,good,0.086,0.358,0.05,0.5813953488372093,1.624009354293881,1.0,0.019212000000000007,1.5336666666666667,0.42039387308533926,0.1269035532994924,0.3479678330797653,0.36053007665324155
"place, still",good,0.047,0.358,0.025,0.5319148936170213,1.4857957922263165,1.0,0.008174,1.3715454545454546,0.3430849947534103,0.06578947368421054,0.27089547292370914,0.30087364792582905
"good, still",place,0.05,0.369,0.025,0.5,1.3550135501355014,1.0,0.00655,1.262,0.27578947368421053,0.0634517766497462,0.2076069730586371,0.28387533875338755
"place, still",food,0.047,0.359,0.024,0.5106382978723404,1.4223908018728144,1.0,0.007127000000000001,1.3098695652173913,0.3116037075900665,0.06282722513089006,0.23656520728914257,0.28874533278018133
"food, still",place,0.039,0.369,0.024,0.6153846153846154,1.6677089847821556,1.0,0.009609000000000001,1.6406,0.41662330905306977,0.06250000000000001,0.3904669023527978,0.34021263289555975
"food, still",good,0.039,0.358,0.026,0.6666666666666666,1.86219739292365,1.0,0.012038,1.926,0.48178980228928203,0.07008086253369274,0.4807892004153686,0.3696461824953445
"good, still",food,0.05,0.359,0.026,0.5199999999999999,1.448467966573816,1.0,0.008049999999999998,1.3354166666666665,0.32591093117408904,0.06788511749347259,0.25117004680187194,0.29621169916434537
"place, still",would,0.047,0.207,0.024,0.5106382978723404,2.466851680542707,1.0,0.014271,1.6204782608695651,0.6239506820566632,0.10434782608695652,0.38289823186928174,0.3132901634289238
"still, would",place,0.037,0.369,0.024,0.6486486486486487,1.757855416392002,1.0,0.010347000000000002,1.7959230769230772,0.4476895119418485,0.06282722513089006,0.44318327836552884,0.3568446495275764
"still, would",good,0.037,0.358,0.024,0.6486486486486487,1.8118677336554434,1.0,0.010754000000000001,1.8272307692307694,0.46529941156109383,0.06469002695417791,0.4527237517891724,0.35784387739695006
"food, still",would,0.039,0.207,0.02,0.5128205128205129,2.477393781741608,1.0,0.011927,1.6277368421052634,0.6205515088449531,0.08849557522123894,0.3856500792188057,0.3047194351542178
"still, would",food,0.037,0.359,0.02,0.5405405405405406,1.505683956937439,1.0,0.006717000000000001,1.3951176470588236,0.34875389408099694,0.053191489361702135,0.28321457182611637,0.2981254234736129
"place, still",time,0.047,0.273,0.024,0.5106382978723404,1.8704699555763382,1.0,0.011169,1.4856086956521737,0.48832633788037777,0.08108108108108109,0.32687523778863875,0.29927519289221416
"still, time",place,0.037,0.369,0.024,0.6486486486486487,1.757855416392002,1.0,0.010347000000000002,1.7959230769230772,0.4476895119418485,0.06282722513089006,0.44318327836552884,0.3568446495275764
"still, time",good,0.037,0.358,0.022,0.5945945945945946,1.6608787558508231,1.0,0.008754,1.5836000000000001,0.4131973945058058,0.05898123324396783,0.3685274059105835,0.32802355428053753
"like, still",time,0.038,0.273,0.02,0.5263157894736842,1.9278966647387699,1.0,0.009626,1.5347777777777776,0.5003118503118502,0.06872852233676977,0.3484398754796206,0.2997879313668787
"still, time",like,0.037,0.209,0.02,0.5405405405405406,2.58631837579206,1.0,0.012267,1.7215882352941179,0.6369158878504673,0.08849557522123894,0.4191410120613661,0.3181171602224234
"good, still",one,0.05,0.224,0.025,0.5,2.232142857142857,1.0,0.0138,1.552,0.5810526315789474,0.10040160642570281,0.3556701030927835,0.30580357142857145
"one, still",good,0.036,0.358,0.025,0.6944444444444445,1.9397889509621355,1.0,0.012112000000000003,2.10109090909091,0.5025726141078839,0.06775067750677509,0.5240567670474214,0.38213842333954073
"place, still",one,0.047,0.224,0.024,0.5106382978723404,2.2796352583586623,1.0,0.013472,1.5857391304347825,0.5890171388597412,0.097165991902834,0.3693792498354902,0.30889057750759874
"one, still",place,0.036,0.369,0.024,0.6666666666666667,1.806684733514002,1.0,0.010716000000000002,1.8930000000000005,0.46317427385892124,0.06299212598425198,0.4717379820390915,0.3658536585365854
"get, still",place,0.034,0.369,0.023,0.676470588235294,1.8332536266539134,1.0,0.010454,1.9503636363636359,0.4705193986857503,0.060526315789473685,0.4872751002144121,0.36940060577076356
"get, still",time,0.034,0.273,0.022,0.6470588235294117,2.3701788407670756,1.0,0.012717999999999997,2.0598333333333327,0.5984377940899679,0.07719298245614034,0.5145238287887368,0.3638224520577461
"still, time",get,0.037,0.219,0.022,0.5945945945945946,2.715043810934222,1.0,0.013897,1.926466666666667,0.6559520438025112,0.094017094017094,0.4809149738727204,0.3475256077995804
"get, still",good,0.034,0.358,0.021,0.6176470588235294,1.7252711140322052,1.0,0.008828,1.6790769230769231,0.43517696933846,0.05660377358490566,0.4044346710646876,0.3381531383503122
"like, still",good,0.038,0.358,0.027,0.7105263157894737,1.9847103793002059,1.0,0.013396,2.2178181818181817,0.5157465157465158,0.07317073170731708,0.5491064108870306,0.39297265510144075
"good, still",like,0.05,0.209,0.027,0.5399999999999999,2.5837320574162677,1.0,0.01655,1.719565217391304,0.645224171539961,0.11637931034482758,0.41845764854614403,0.33459330143540666
"like, still",place,0.038,0.369,0.021,0.5526315789473685,1.4976465554129228,1.0,0.0069780000000000016,1.4104705882352944,0.3454113454113455,0.05440414507772022,0.2910167653682543,0.30477107402652975
"first, still",good,0.025,0.358,0.02,0.7999999999999999,2.2346368715083798,1.0,0.01105,3.209999999999999,0.5666666666666668,0.05509641873278237,0.688473520249221,0.42793296089385474
"place, say",good,0.04,0.358,0.021,0.525,1.4664804469273744,1.0,0.006680000000000002,1.3515789473684212,0.33134920634920645,0.0557029177718833,0.26012461059190034,0.2918296089385475
"good, say",place,0.041,0.369,0.021,0.5121951219512195,1.388062661114416,1.0,0.005871000000000001,1.29355,0.29152390883360646,0.053984575835475584,0.22693363225232888,0.2845528455284553
"food, say",service,0.033,0.28,0.02,0.6060606060606061,2.1645021645021645,1.0,0.010759999999999999,1.8276923076923077,0.5563598759048604,0.068259385665529,0.45286195286195285,0.33874458874458874
"say, service",food,0.034,0.359,0.02,0.5882352941176471,1.6385384237260365,1.0,0.007794000000000001,1.5567142857142857,0.403416149068323,0.05361930294906166,0.35762136367807656,0.3219728002621662
"say, thing",place,0.029,0.369,0.02,0.689655172413793,1.86898420708345,1.0,0.009299,2.033222222222222,0.47883625128733265,0.052910052910052914,0.5081698453467401,0.3719278572096065
"place, say",thing,0.04,0.105,0.02,0.5,4.761904761904762,1.0,0.0158,1.79,0.8229166666666669,0.16000000000000003,0.44134078212290506,0.34523809523809523
"like, say",would,0.038,0.207,0.02,0.5263157894736842,2.5425883549453343,1.0,0.012134,1.674111111111111,0.6306652806652807,0.08888888888888889,0.402668082564545,0.31146707348080344
"say, would",like,0.036,0.209,0.02,0.5555555555555556,2.658160552897395,1.0,0.012476000000000001,1.7797500000000002,0.6470954356846474,0.08888888888888889,0.4381233319286417,0.32562466772993093
"place, say",like,0.04,0.209,0.023,0.575,2.751196172248804,1.0,0.01464,1.8611764705882352,0.6630434782608696,0.10176991150442477,0.46270543615676357,0.34252392344497606
"like, say",place,0.038,0.369,0.023,0.6052631578947368,1.6402795606903438,1.0,0.008978,1.5985333333333334,0.40576697098436226,0.05989583333333334,0.37442655767787136,0.33379689060048495
"like, say",good,0.038,0.358,0.02,0.5263157894736842,1.4701558365186709,1.0,0.006396000000000001,1.3553333333333333,0.3324324324324325,0.053191489361702135,0.26217412690605013,0.29109085563069687
"get, say",good,0.035,0.358,0.022,0.6285714285714284,1.7557861133280126,1.0,0.009469999999999998,1.7284615384615378,0.44606688648139414,0.05929919137466307,0.421450823319982,0.34501197126895444
"good, say",get,0.041,0.219,0.022,0.5365853658536585,2.4501614879162488,1.0,0.013020999999999998,1.6853157894736839,0.6171675040288178,0.09243697478991596,0.40663939289841033,0.31852099342911233
"like, say",get,0.038,0.219,0.02,0.5263157894736842,2.403268445085316,1.0,0.011678000000000001,1.6487777777777777,0.606964656964657,0.08438818565400844,0.39349012736707323,0.3088199951934631
"get, say",like,0.035,0.209,0.02,0.5714285714285714,2.734107997265892,1.0,0.012685,1.8456666666666666,0.6572538860103626,0.08928571428571429,0.458190355788333,0.33356117566643884
"place, say",get,0.04,0.219,0.02,0.5,2.2831050228310503,1.0,0.01124,1.562,0.5854166666666667,0.08368200836820083,0.3597951344430218,0.295662100456621
"get, say",place,0.035,0.369,0.02,0.5714285714285714,1.5485869144405728,1.0,0.007084999999999999,1.4723333333333333,0.36709844559585486,0.052083333333333336,0.32080597690740315,0.3128145567169957
"get, say",would,0.035,0.207,0.02,0.5714285714285714,2.7605244996549345,1.0,0.012754999999999999,1.8503333333333334,0.6608808290155439,0.09009009009009009,0.4595568366060169,0.33402346445824704
"say, would",get,0.036,0.219,0.02,0.5555555555555556,2.5367833587011672,1.0,0.012116000000000002,1.7572500000000002,0.6284232365145229,0.0851063829787234,0.43092900839379716,0.3234398782343988
"go, say",place,0.028,0.369,0.02,0.7142857142857143,1.9357336430507164,1.0,0.009668,2.2085000000000004,0.49732510288065845,0.05305039787798409,0.5472039846049355,0.38424312814556716
"place, say",go,0.04,0.2,0.02,0.5,2.5,1.0,0.012,1.6,0.6250000000000001,0.0909090909090909,0.37499999999999994,0.3
meal,food,0.065,0.359,0.037,0.5692307692307692,1.5856010284979645,1.0,0.013664999999999997,1.4880357142857141,0.3949992773522184,0.09560723514211886,0.32797311892475695,0.33614741804156845
meal,place,0.065,0.369,0.036,0.5538461538461538,1.5009380863039397,1.0,0.012014999999999998,1.414310344827586,0.35695187165775394,0.09045226130653265,0.2929416067292453,0.3257035647279549
meal,service,0.065,0.28,0.033,0.5076923076923077,1.813186813186813,1.0,0.0148,1.4625,0.47966293955598766,0.10576923076923075,0.31623931623931617,0.3127747252747253
meal,good,0.065,0.358,0.039,0.6,1.675977653631285,1.0,0.01573,1.605,0.4313725490196078,0.1015625,0.37694704049844235,0.35446927374301673
"food, meal",good,0.037,0.358,0.02,0.5405405405405406,1.5098897780462028,1.0,0.006754000000000001,1.397294117647059,0.3506749740394601,0.053333333333333344,0.28433106003199465,0.29820323116412506
"good, meal",food,0.039,0.359,0.02,0.5128205128205129,1.4284693950432115,1.0,0.005999000000000001,1.3157368421052633,0.31212278876170657,0.05291005291005292,0.23996959878395147,0.2842654096135991
"meal, place",food,0.036,0.359,0.023,0.638888888888889,1.7796347879913341,1.0,0.010076000000000002,1.7750769230769234,0.45444705033375443,0.06182795698924732,0.43664413243196404,0.3514778706282885
"food, meal",place,0.037,0.369,0.023,0.6216216216216216,1.6846114407090016,1.0,0.009347000000000001,1.667642857142857,0.42200550814935217,0.060052219321148834,0.4003512228551848,0.34197612246392733
"meal, place",good,0.036,0.358,0.023,0.638888888888889,1.7846058348851648,1.0,0.010112000000000001,1.7778461538461543,0.4560707198268087,0.0619946091644205,0.43752163378331616,0.35156734947237744
"good, meal",place,0.039,0.369,0.023,0.5897435897435898,1.5982211104162325,1.0,0.008609,1.5380625,0.3894946387368231,0.059740259740259746,0.34983136250965097,0.3260371065249114
"food, meal",service,0.037,0.28,0.021,0.5675675675675677,2.027027027027027,1.0,0.01064,1.6650000000000003,0.5261336102457598,0.07094594594594596,0.3993993993993995,0.3212837837837838
"meal, service",food,0.033,0.359,0.021,0.6363636363636364,1.7726006583945304,1.0,0.009153000000000001,1.76275,0.4507312749298272,0.05660377358490566,0.4327045809105091,0.34742972904532793
"food, nice",good,0.048,0.358,0.031,0.6458333333333334,1.804003724394786,1.0,0.013815999999999998,1.8127058823529414,0.4681485497424776,0.08266666666666667,0.44833852544132924,0.36621275605214154
"food, nice",place,0.048,0.369,0.031,0.6458333333333334,1.7502258355916893,1.0,0.013288000000000001,1.7816470588235296,0.45025752236378425,0.08031088082901554,0.43872160591653464,0.36492208672086723
"food, nice, place",good,0.031,0.358,0.022,0.7096774193548386,1.9823391602090465,1.0,0.010901999999999998,2.2113333333333327,0.5113988179003659,0.05994550408719346,0.5477841422972565,0.38556496666065954
"food, good, nice",place,0.031,0.369,0.022,0.7096774193548386,1.9232450389020017,1.0,0.010561,2.173444444444444,0.4954029458673422,0.0582010582010582,0.5399008230663053,0.38464900778040034
"good, nice, place",food,0.043,0.359,0.022,0.5116279069767442,1.4251473731942736,1.0,0.006563000000000001,1.3125238095238096,0.3117222380545266,0.05789473684210527,0.23810905924609083,0.28645462201204897
"go, nice",good,0.039,0.358,0.02,0.5128205128205129,1.4324595330181924,1.0,0.006038000000000002,1.3177894736842108,0.3141519250780438,0.053050397877984094,0.2411534467609235,0.2843432173041112
"go, nice",place,0.039,0.369,0.025,0.6410256410256411,1.7371968591480789,1.0,0.010609000000000002,1.7577857142857145,0.44158168574401674,0.06527415143603134,0.4311024421959447,0.3543881592662081
"go, nice",back,0.039,0.212,0.02,0.5128205128205129,2.418964683115627,1.0,0.011732000000000001,1.6174736842105266,0.6104058272632674,0.08658008658008658,0.3817519198229859,0.30358006773101115
"nice, place",good,0.069,0.358,0.043,0.6231884057971013,1.7407497368634115,1.0,0.018297999999999995,1.7037692307692303,0.45707291484525253,0.11197916666666666,0.41306605264346,0.37165006882033835
"good, nice",place,0.07,0.369,0.043,0.6142857142857142,1.6647309330236157,1.0,0.017169999999999994,1.6359259259259256,0.42935733933483367,0.10858585858585858,0.3887253792166628,0.36540843979868365
"nice, would",place,0.042,0.369,0.024,0.5714285714285714,1.5485869144405728,1.0,0.008502,1.4723333333333333,0.36978079331941544,0.062015503875969,0.32080597690740315,0.31823461091753774
"nice, would",good,0.042,0.358,0.024,0.5714285714285714,1.596169193934557,1.0,0.008964,1.498,0.38987473903966596,0.06382978723404256,0.3324432576769025,0.3192338387869114
"like, nice",place,0.04,0.369,0.024,0.6,1.6260162601626016,1.0,0.00924,1.5775,0.4010416666666667,0.062337662337662345,0.36608557844690964,0.33252032520325203
"like, nice",good,0.04,0.358,0.024,0.6,1.675977653631285,1.0,0.009680000000000001,1.605,0.42013888888888895,0.06417112299465241,0.37694704049844235,0.3335195530726257
"great, nice",place,0.051,0.369,0.03,0.5882352941176471,1.5941335883947076,1.0,0.011181,1.5324285714285715,0.3927291886195996,0.07692307692307691,0.3474410366365247,0.3347680535628886
"great, nice",good,0.051,0.358,0.027,0.5294117647058824,1.4788038120276044,1.0,0.008742000000000003,1.36425,0.3411778480271632,0.07068062827225131,0.26699651823346165,0.3024153795596451
"nice, really",good,0.043,0.358,0.03,0.6976744186046512,1.948811225152657,1.0,0.014606000000000001,2.1235384615384616,0.5087425983977708,0.08086253369272237,0.5290878794464972,0.3907366506431077
"nice, really",place,0.043,0.369,0.027,0.627906976744186,1.7016449234259785,1.0,0.011133,1.6958125,0.4308603274120516,0.07012987012987014,0.4103121659971253,0.35053885422575154
"nice, place, really",good,0.027,0.358,0.022,0.8148148148148148,2.276019035795572,1.0,0.012334,3.466799999999999,0.5761935905820799,0.06060606060606061,0.7115495557863158,0.4381336643906476
"good, nice, place",really,0.043,0.182,0.022,0.5116279069767442,2.811142346026067,1.0,0.014173999999999999,1.6749523809523812,0.6732212406193598,0.10837438423645321,0.4029681014385626,0.31625351392793255
"good, nice, really",place,0.03,0.369,0.022,0.7333333333333333,1.9873532068654018,1.0,0.010929999999999999,2.3662499999999995,0.5121836925960638,0.05835543766578249,0.577390385631273,0.39647696476964767
"nice, really","good, place",0.043,0.158,0.022,0.5116279069767442,3.2381513099793935,1.0,0.015205999999999999,1.7240952380952381,0.7222380545264558,0.12290502793296088,0.4199856377396012,0.32543420665292905
"back, nice",place,0.041,0.369,0.024,0.5853658536585366,1.5863573269879039,1.0,0.008871,1.5218235294117646,0.3854275286757039,0.062176165803108814,0.3428935874144795,0.3252032520325203
"back, nice",good,0.041,0.358,0.023,0.5609756097560975,1.5669709769723394,1.0,0.008322,1.4623333333333333,0.37729518973568477,0.06117021276595745,0.3161613859129245,0.3126107099059817
"nice, one",place,0.04,0.369,0.024,0.6,1.6260162601626016,1.0,0.00924,1.5775,0.4010416666666667,0.062337662337662345,0.36608557844690964,0.33252032520325203
"nice, one",good,0.04,0.358,0.022,0.5499999999999999,1.536312849162011,1.0,0.007679999999999999,1.4266666666666665,0.36363636363636365,0.05851063829787235,0.2990654205607476,0.3057262569832402
"also, nice",place,0.038,0.369,0.025,0.6578947368421053,1.7829125659677652,1.0,0.010978000000000002,1.8444615384615388,0.4564656964656965,0.06544502617801048,0.4578363499874886,0.3628227071744402
"also, nice",good,0.038,0.358,0.022,0.5789473684210527,1.6171714201705383,1.0,0.008395999999999999,1.52475,0.39671139671139666,0.05882352941176471,0.34415477947204465,0.32019994119376655
"also, nice",one,0.038,0.224,0.021,0.5526315789473685,2.467105263157895,1.0,0.012488,1.734588235294118,0.6181566181566182,0.08713692946058091,0.42349430276722744,0.32319078947368424
"nice, one",also,0.04,0.155,0.021,0.525,3.3870967741935485,1.0,0.0148,1.7789473684210526,0.7341269841269842,0.12068965517241378,0.4378698224852071,0.330241935483871
"nice, time",place,0.045,0.369,0.025,0.5555555555555556,1.5055706112616682,1.0,0.008395000000000003,1.41975,0.3516230366492148,0.06426735218508998,0.29565064271878855,0.31165311653116534
"nice, time",good,0.045,0.358,0.024,0.5333333333333333,1.48975791433892,1.0,0.007890000000000001,1.3757142857142857,0.3442408376963351,0.0633245382585752,0.2731048805815161,0.3001862197392924
chicken,food,0.081,0.359,0.048,0.5925925925925926,1.6506757453832663,1.0,0.018921,1.5733636363636363,0.4289309031556039,0.12244897959183673,0.3644190212052926,0.36314866398431855
chicken,good,0.081,0.358,0.042,0.5185185185185185,1.4483757500517276,1.0,0.013002000000000003,1.3333846153846154,0.3368568319602052,0.10579345088161209,0.25002884504442136,0.31791847713635424
"chicken, place",good,0.04,0.358,0.025,0.625,1.7458100558659218,1.0,0.010680000000000002,1.712,0.44500000000000006,0.0670241286863271,0.4158878504672897,0.3474162011173184
"chicken, good",place,0.042,0.369,0.025,0.5952380952380952,1.6131113692089303,1.0,0.009502,1.5589411764705883,0.39674321503131527,0.06476683937823835,0.35853897819032526,0.33149438637243517
"chicken, place",food,0.04,0.359,0.024,0.6,1.6713091922005572,1.0,0.009640000000000001,1.6025,0.41840277777777785,0.06400000000000002,0.37597503900156004,0.3334261838440111
"chicken, food",place,0.048,0.369,0.024,0.5,1.3550135501355014,1.0,0.006288000000000002,1.262,0.2752100840336135,0.06106870229007634,0.2076069730586371,0.28252032520325204
"chicken, food",good,0.048,0.358,0.027,0.5625,1.5712290502793296,1.0,0.009815999999999998,1.4674285714285715,0.3818860877684407,0.0712401055408971,0.31853582554517135,0.3189594972067039
"chicken, good",food,0.042,0.359,0.027,0.6428571428571428,1.7906884202148825,1.0,0.011921999999999999,1.7947999999999997,0.4609139410809556,0.07219251336898397,0.44283485625139285,0.3590330282530839
"best, food",place,0.045,0.369,0.024,0.5333333333333333,1.4453477868112015,1.0,0.007395000000000002,1.352142857142857,0.32264397905759173,0.06153846153846155,0.26043317485472794,0.2991869918699187
"best, great",place,0.049,0.369,0.025,0.5102040816326531,1.3826668878933688,1.0,0.0069190000000000015,1.2882916666666666,0.2910199789695058,0.06361323155216286,0.22377825932274656,0.2889773795697141
"best, great",one,0.049,0.224,0.027,0.5510204081632653,2.4599125364431482,1.0,0.016023999999999997,1.728363636363636,0.6240604431981929,0.1097560975609756,0.42141805175678515,0.3357780612244898
"best, one",great,0.046,0.349,0.027,0.5869565217391305,1.6818238445247293,1.0,0.010946000000000001,1.576105263157895,0.4249553536765277,0.07336956521739131,0.3655246109664063,0.332160209293634
"best, one",good,0.046,0.358,0.024,0.5217391304347826,1.4573718727228564,1.0,0.0075320000000000005,1.3423636363636364,0.32896575821104124,0.06315789473684212,0.25504537450900716,0.294389118290017
"best, one",place,0.046,0.369,0.024,0.5217391304347826,1.4139271827500883,1.0,0.007026000000000001,1.3193636363636363,0.3068658280922432,0.06138107416879796,0.24205884379521805,0.29338989042064334
"best, service",good,0.042,0.358,0.021,0.5,1.3966480446927374,1.0,0.0059640000000000006,1.284,0.2964509394572025,0.05540897097625331,0.22118380062305298,0.27932960893854747
"best, service",food,0.042,0.359,0.021,0.5,1.392757660167131,1.0,0.005922,1.282,0.29436325678496866,0.055263157894736854,0.2199687987519501,0.27924791086350975
"best, like",good,0.034,0.358,0.02,0.5882352941176471,1.6431153466973383,1.0,0.007828,1.5591428571428572,0.405175983436853,0.053763440860215055,0.35862195345427894,0.3220506079526783
last,time,0.048,0.273,0.027,0.5625,2.0604395604395602,1.0,0.013895999999999999,1.6617142857142857,0.5406162464985994,0.09183673469387756,0.3982118294360385,0.33070054945054944
last,good,0.048,0.358,0.024,0.5,1.3966480446927374,1.0,0.006815999999999999,1.284,0.2983193277310924,0.06282722513089006,0.22118380062305298,0.2835195530726257
week,good,0.047,0.358,0.024,0.5106382978723404,1.4263639605372638,1.0,0.007174,1.3119130434782609,0.31365862189576776,0.06299212598425198,0.23775435805660497,0.2888387020087959
"place, would",good,0.095,0.358,0.048,0.5052631578947369,1.4113496030579242,1.0,0.013990000000000002,1.2976595744680852,0.32205340699815843,0.11851851851851852,0.22938186587965245,0.3196706850926198
"good, would",place,0.092,0.369,0.048,0.5217391304347826,1.4139271827500883,1.0,0.014052000000000002,1.3193636363636363,0.3224118942731278,0.1162227602905569,0.24205884379521805,0.3259102156238954
