antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'next', 'place'})",frozenset({'time'}),0.0335,0.2747,0.022,0.6567164179104477,2.390667702622671,1.0,0.012797549999999998,2.1128304347826083,0.6018694445750834,0.07686932215234102,0.5267012517722979,0.3684018929741536
"frozenset({'next', 'back'})",frozenset({'time'}),0.0317,0.2747,0.0208,0.6561514195583596,2.3886109193970135,1.0,0.012092009999999999,2.1093587155963305,0.6003786374216509,0.07282913165266106,0.5259222660393763,0.36593519285162246
frozenset({'fried'}),frozenset({'good'}),0.0473,0.3481,0.0255,0.5391120507399577,1.5487275229530528,1.0,0.009034869999999997,1.414443577981651,0.37189947250024175,0.0689375506893755,0.29300820791525956,0.30618343128781855
frozenset({'served'}),frozenset({'food'}),0.0359,0.3643,0.0214,0.596100278551532,1.6362895376105737,1.0,0.008321629999999998,1.5739055172413792,0.403341162693985,0.05649419218585005,0.3646378457629889,0.3274215364758758
frozenset({'hotel'}),frozenset({'room'}),0.0343,0.0654,0.0203,0.5918367346938775,9.049491356175498,1.0,0.018056779999999998,2.28977,0.9210899365477248,0.25566750629722923,0.5632749140743394,0.45111714410534853
"frozenset({'good', 'dont'})",frozenset({'place'}),0.0642,0.3787,0.0339,0.5280373831775701,1.3943421789743071,1.0,0.009587460000000003,1.3164178217821783,0.3022183470864927,0.08288508557457214,0.2403627606270242,0.3087770755338603
"frozenset({'dont', 'also'})",frozenset({'place'}),0.0343,0.3787,0.0205,0.5976676384839651,1.5782087100183921,1.0,0.007510590000000003,1.5442456521739132,0.37938308367240253,0.052229299363057334,0.35243463461124275,0.325900098618798
"frozenset({'dont', 'time'})",frozenset({'place'}),0.0567,0.3787,0.0293,0.5167548500881834,1.3645493796888921,1.0,0.007827710000000002,1.2856828467153285,0.2832156661549444,0.0721497168185176,0.22220320310346608,0.29706239995827183
"frozenset({'dont', 'time'})",frozenset({'good'}),0.0567,0.3481,0.0292,0.5149911816578483,1.4794345925247006,1.0,0.009462729999999999,1.3440992727272725,0.3435451032443665,0.07774227902023428,0.25600733495604894,0.2994375615269994
"frozenset({'go', 'dont'})",frozenset({'place'}),0.0484,0.3787,0.0265,0.5475206611570248,1.4457899687272904,1.0,0.008170920000000002,1.3731013698630137,0.32401912964857604,0.06615077383924114,0.27172165001935433,0.30874844782171285
"frozenset({'go', 'dont'})",frozenset({'time'}),0.0484,0.2747,0.0247,0.5103305785123967,1.8577742210134573,1.0,0.01140452,1.4812033755274263,0.48520539879138136,0.08277479892761394,0.3248732641836436,0.30012342540472403
"frozenset({'go', 'dont'})",frozenset({'good'}),0.0484,0.3481,0.0244,0.5041322314049588,1.448239676543978,1.0,0.00755196,1.3146650000000002,0.3252485890889546,0.06557377049180328,0.23934994846595917,0.28711351587484363
"frozenset({'dont', 'great'})",frozenset({'place'}),0.047,0.3787,0.0253,0.5382978723404255,1.421436156166954,1.0,0.0075011,1.3456728110599077,0.3111082539432373,0.06318681318681318,0.25687730941642606,0.30255268584013617
"frozenset({'dont', 'service'})",frozenset({'place'}),0.044,0.3787,0.0228,0.5181818181818182,1.3683174496483186,1.0,0.006137200000000002,1.2894905660377358,0.28156426631432147,0.057014253563390856,0.22449994878773252,0.2891938929831721
"frozenset({'dont', 'service'})",frozenset({'food'}),0.044,0.3643,0.0229,0.5204545454545455,1.4286427270231827,1.0,0.0068708,1.3256303317535545,0.31384407374248596,0.05941878567721847,0.24564188367869358,0.29165741272178275
"frozenset({'dont', 'service'})",frozenset({'good'}),0.044,0.3481,0.0223,0.5068181818181818,1.4559557076075318,1.0,0.0069835999999999995,1.3218248847926266,0.3275794134754301,0.060302866414277984,0.24347013624510175,0.2854401164764566
"frozenset({'dont', 'place'})",frozenset({'like'}),0.0687,0.2246,0.0345,0.5021834061135372,2.235901184833202,1.0,0.019069980000000004,1.557601754385965,0.5935284478452282,0.13330757341576507,0.3579873692462434,0.3278949087557891
"frozenset({'dont', 'like'})",frozenset({'place'}),0.0589,0.3787,0.0345,0.5857385398981325,1.5467085817220294,1.0,0.012194570000000005,1.4997774590163937,0.37558792593927254,0.08558670305135202,0.33323441155340827,0.33841983768078004
"frozenset({'dont', 'like'})",frozenset({'good'}),0.0589,0.3481,0.0304,0.5161290322580645,1.482703338862581,1.0,0.009896909999999998,1.34726,0.3459316225693337,0.08072225172596918,0.25775277229339544,0.3017301294585353
"frozenset({'good', 'dont'})",frozenset({'food'}),0.0642,0.3643,0.0328,0.5109034267912773,1.4024249980545629,1.0,0.009411940000000004,1.2997433121019109,0.30663538175240707,0.08289107910032854,0.23061731444278327,0.3004695558331901
"frozenset({'food', 'dont'})",frozenset({'good'}),0.0584,0.3481,0.0328,0.5616438356164384,1.6134554312451548,1.0,0.01247096,1.4871468749999999,0.40379375012951485,0.08777093925608777,0.3275714612922816,0.3279348164005777
"frozenset({'food', 'dont'})",frozenset({'place'}),0.0584,0.3787,0.0325,0.5565068493150686,1.4695190106022409,1.0,0.010383920000000001,1.4009235521235521,0.33932161296647284,0.08032624814631736,0.2861851751409441,0.3211633797671197
"frozenset({'dont', 'get'})",frozenset({'place'}),0.0567,0.3787,0.0309,0.544973544973545,1.4390640215831663,1.0,0.009427710000000002,1.3654151162790698,0.32344310770184004,0.07639060568603213,0.2676219941631177,0.31328423749865525
"frozenset({'dont', 'get'})",frozenset({'good'}),0.0567,0.3481,0.0292,0.5149911816578483,1.4794345925247006,1.0,0.009462729999999999,1.3440992727272725,0.3435451032443665,0.07774227902023428,0.25600733495604894,0.2994375615269994
"frozenset({'dont', 'one'})",frozenset({'place'}),0.0477,0.3787,0.0263,0.5513626834381552,1.4559352612573415,1.0,0.008236010000000002,1.384860280373832,0.32884203902578873,0.06573356660834791,0.2779054940256804,0.3104053977000652
"frozenset({'dont', 'one'})",frozenset({'time'}),0.0477,0.2747,0.0252,0.5283018867924528,1.9231958019383066,1.0,0.01209681,1.537636,0.5040765965107034,0.08479138627187079,0.3496510227388016,0.31001916327245505
"frozenset({'dont', 'one'})",frozenset({'like'}),0.0477,0.2246,0.025,0.5241090146750524,2.333521881901391,1.0,0.014286580000000002,1.6293647577092512,0.6000873674262313,0.10109179134654267,0.3862638827380093,0.3177090042208744
"frozenset({'dont', 'one'})",frozenset({'good'}),0.0477,0.3481,0.0247,0.5178197064989518,1.4875602025249979,1.0,0.00809563,1.351983913043478,0.3441754694898054,0.06655887900835354,0.26034622871445284,0.2943881640796971
"frozenset({'dont', 'back'})",frozenset({'good'}),0.0418,0.3481,0.0226,0.5406698564593302,1.5532026902020402,1.0,0.008049419999999998,1.419240625,0.37170635206498903,0.061530084399673286,0.2953978470000463,0.30279686445488774
"frozenset({'dont', 'back'})",frozenset({'like'}),0.0418,0.2246,0.0213,0.5095693779904307,2.2687861887374474,1.0,0.01191172,1.581059512195122,0.5836314764675159,0.08690330477356181,0.3675127392190233,0.30220232033982797
"frozenset({'dont', 'back'})",frozenset({'place'}),0.0418,0.3787,0.021,0.5023923444976077,1.3266235661410293,1.0,0.0051703400000000024,1.2485740384615385,0.25694705350309616,0.0525657071339174,0.19908634234284203,0.2789226047811514
"frozenset({'dont', 'would'})",frozenset({'place'}),0.0387,0.3787,0.0212,0.5478036175710594,1.4465371470057022,1.0,0.006544310000000001,1.3739605714285714,0.3211212607141666,0.05350832912670368,0.2721770764060188,0.30189230258009003
"frozenset({'dont', 'would'})",frozenset({'like'}),0.0387,0.2246,0.0202,0.5219638242894057,2.323970722570818,1.0,0.01150798,1.622052972972973,0.5926370333902213,0.08309337721102428,0.38349732304540324,0.3059507456264482
"frozenset({'dont', 'really'})",frozenset({'good'}),0.0386,0.3481,0.0227,0.5880829015544041,1.6894079332214997,1.0,0.00926334,1.5825999999999998,0.4244608404226949,0.062362637362637356,0.3681283963098698,0.326647023888377
"frozenset({'dont', 'really'})",frozenset({'place'}),0.0386,0.3787,0.0223,0.577720207253886,1.5255352713332082,1.0,0.00768218,1.4712993865030672,0.35832367035741036,0.056455696202531644,0.3203286773762852,0.3183029343636739
"frozenset({'dont', 'really'})",frozenset({'like'}),0.0386,0.2246,0.0215,0.5569948186528496,2.4799413119004883,1.0,0.012830439999999999,1.7503181286549703,0.6207246215548061,0.0889532478278858,0.42867528843545216,0.32636027664610423
"frozenset({'service', 'delicious'})",frozenset({'food'}),0.0399,0.3643,0.0248,0.6215538847117794,1.7061594419757875,1.0,0.01026443,1.67976357615894,0.43108874747590137,0.06536636794939378,0.4046781260213614,0.3448148232233067
"frozenset({'service', 'delicious'})",frozenset({'great'}),0.0399,0.3464,0.0202,0.506265664160401,1.4615059588926125,1.0,0.00637864,1.3237888324873095,0.32889725802077135,0.055176181371210054,0.2445925094253381,0.2822898759601081
"frozenset({'great', 'delicious'})",frozenset({'food'}),0.049,0.3643,0.0269,0.5489795918367347,1.5069437052888683,1.0,0.0090493,1.409470588235294,0.3537383853427619,0.06961697722567288,0.2905137515128752,0.31140991669794466
"frozenset({'place', 'delicious'})",frozenset({'food'}),0.0536,0.3643,0.0286,0.5335820895522388,1.4646777094489125,1.0,0.009073519999999998,1.3629408,0.3352239476499831,0.07346519393783715,0.2662924171027825,0.3060444073893503
"frozenset({'good', 'delicious'})",frozenset({'food'}),0.0451,0.3643,0.0255,0.5654101995565409,1.552045565623225,1.0,0.009070069999999996,1.4627586734693874,0.3724882391955629,0.06642354779890597,0.31636023211662884,0.31770372728307417
frozenset({'try'}),frozenset({'place'}),0.1207,0.3787,0.0616,0.5103562551781275,1.3476531692055125,1.0,0.01589091,1.2688817258883247,0.2933803231909681,0.14070351758793972,0.21190448282331817,0.3365089963506165
"frozenset({'good', 'try'})",frozenset({'place'}),0.0527,0.3787,0.0289,0.5483870967741935,1.4480778895542474,1.0,0.00894251,1.375735714285714,0.3266435255618135,0.07180124223602484,0.2731162027590432,0.31235040077685117
"frozenset({'try', 'time'})",frozenset({'place'}),0.0434,0.3787,0.0217,0.5,1.3203063110641668,1.0,0.005264420000000002,1.2426,0.25360652310265536,0.0541958041958042,0.19523579591179788,0.27865064695009245
"frozenset({'try', 'great'})",frozenset({'place'}),0.0431,0.3787,0.0224,0.5197215777262181,1.3723833581363034,1.0,0.006078030000000002,1.2936246376811593,0.2835621538300764,0.05608412618928393,0.22697823551620488,0.28943565023094636
"frozenset({'try', 'like'})",frozenset({'place'}),0.0382,0.3787,0.0226,0.5916230366492147,1.5622472581178102,1.0,0.008133660000000001,1.5213884615384614,0.37419053875752883,0.057316763885366474,0.34270567624209675,0.3256504409546575
"frozenset({'try', 'one'})",frozenset({'place'}),0.0369,0.3787,0.021,0.5691056910569106,1.5027876711299462,1.0,0.007025970000000001,1.4418849056603773,0.3473886408472641,0.05321844906234162,0.3064633688345575,0.3122792780608028
"frozenset({'food', 'try'})",frozenset({'place'}),0.0514,0.3787,0.0294,0.5719844357976653,1.5103893208282688,1.0,0.00993482,1.451582727272727,0.35622923004327184,0.07337159970052408,0.3110967902746908,0.32480922344411917
"frozenset({'food', 'try'})",frozenset({'good'}),0.0514,0.3481,0.0263,0.5116731517509727,1.4699027628582957,1.0,0.008407659999999997,1.3349665338645416,0.3370049438476072,0.07047159699892819,0.25091755138974187,0.29361307688094457
"frozenset({'try', 'back'})",frozenset({'place'}),0.0408,0.3787,0.0222,0.5441176470588235,1.4368039267462993,1.0,0.006749040000000001,1.3628516129032255,0.3169420462998445,0.055877170903599296,0.2662444021548745,0.3013696236350363
frozenset({'kind'}),frozenset({'place'}),0.0437,0.3787,0.0221,0.505720823798627,1.3354127905957938,1.0,0.00555081,1.2569819444444446,0.26264548081477296,0.05520859355483388,0.20444362433385976,0.2820391813738316
"frozenset({'good', 'great'})",frozenset({'food'}),0.1211,0.3643,0.0629,0.5194054500412881,1.4257629701929402,1.0,0.018783269999999998,1.322736597938144,0.339766918505047,0.14887573964497042,0.24399158414549021,0.3460326728658266
"frozenset({'good', 'food', 'great'})",frozenset({'place'}),0.0629,0.3787,0.0321,0.5103338632750397,1.3475940408635854,1.0,0.008279769999999999,1.2688237012987011,0.2752499841261451,0.07838827838827839,0.21186844241918515,0.2975487642226796
"frozenset({'good', 'place', 'great'})",frozenset({'food'}),0.0575,0.3643,0.0321,0.5582608695652173,1.532420723483989,1.0,0.011152749999999996,1.4390846456692907,0.3686341588371881,0.08237105465742879,0.30511384232376476,0.32318753058277333
"frozenset({'good', 'one'})",frozenset({'place'}),0.0909,0.3787,0.0471,0.5181518151815182,1.3682382233470247,1.0,0.012676170000000007,1.2894102739726028,0.2960434726862924,0.11147928994082841,0.22445165810641918,0.3212623348418814
"frozenset({'time', 'one'})",frozenset({'place'}),0.0869,0.3787,0.0444,0.5109321058688148,1.3491737678078024,1.0,0.011490970000000003,1.2703757647058824,0.28343623987584127,0.10541310541310542,0.21283133086884726,0.3140876531456564
"frozenset({'good', 'time', 'one'})",frozenset({'place'}),0.0394,0.3787,0.023,0.583756345177665,1.5414743733236467,1.0,0.008079220000000002,1.4926353658536584,0.3656781540522681,0.058213110604910155,0.3300440128402784,0.32224521774330833
"frozenset({'place', 'time', 'one'})",frozenset({'good'}),0.0444,0.3481,0.023,0.518018018018018,1.4881298995059407,1.0,0.007544359999999998,1.3525401869158875,0.3432562287295029,0.06224627875507442,0.260650434143301,0.29204549277804087
"frozenset({'great', 'one'})",frozenset({'place'}),0.0766,0.3787,0.0384,0.5013054830287206,1.323753586027781,1.0,0.009391579999999997,1.2458528795811517,0.26486072756479667,0.09210841928520028,0.19733700793291584,0.3013525038592243
"frozenset({'like', 'one'})",frozenset({'good'}),0.0762,0.3481,0.0381,0.5,1.4363688595231254,1.0,0.01157478,1.3037999999999998,0.3288590604026846,0.09865354738477473,0.23301119803650866,0.3047256535478311
"frozenset({'like', 'one'})",frozenset({'place'}),0.0762,0.3787,0.0411,0.5393700787401574,1.424267437919613,1.0,0.012243059999999997,1.3488051282051279,0.32245580378095545,0.09932334461092315,0.25860305607622314,0.323949628754816
"frozenset({'good', 'place', 'one'})",frozenset({'like'}),0.0471,0.2246,0.024,0.5095541401273885,2.2687183442893524,1.0,0.01342134,1.5810103896103895,0.5868637842375906,0.09689140088817118,0.3674930876030288,0.3082053870717085
"frozenset({'good', 'like', 'one'})",frozenset({'place'}),0.0381,0.3787,0.024,0.6299212598425197,1.6633780296871394,1.0,0.00957153,1.6788319148936168,0.4146104064871608,0.061099796334012225,0.4043477544544016,0.34664798138679986
"frozenset({'place', 'like', 'one'})",frozenset({'good'}),0.0411,0.3481,0.024,0.5839416058394161,1.6775110768153292,1.0,0.00969309,1.5668473684210527,0.4211896443841902,0.06571741511500548,0.36177574143183944,0.32644365554826305
"frozenset({'place', 'like', 'one'})",frozenset({'time'}),0.0411,0.2747,0.0206,0.5012165450121655,1.8245960866842574,1.0,0.009309830000000002,1.454138048780488,0.4713040933837012,0.06978319783197832,0.3123073831685723,0.2881037220874442
"frozenset({'like', 'time', 'one'})",frozenset({'place'}),0.0351,0.3787,0.0206,0.586894586894587,1.5497612540126406,1.0,0.007307630000000001,1.5039744827586208,0.3676436111393404,0.05239064089521872,0.33509510203538867,0.3206456034552153
"frozenset({'get', 'one'})",frozenset({'place'}),0.0735,0.3787,0.0391,0.5319727891156463,1.4047340615675898,1.0,0.011265550000000006,1.3274869186046512,0.3109783954408626,0.09465020576131689,0.2466969082820639,0.31761037132043207
"frozenset({'place', 'get', 'one'})",frozenset({'time'}),0.0391,0.2747,0.0207,0.5294117647058824,1.9272361292533031,1.0,0.00995923,1.5412625000000002,0.500699575629329,0.0706243602865916,0.351181255626475,0.30238334867984323
"frozenset({'get', 'time', 'one'})",frozenset({'place'}),0.0353,0.3787,0.0207,0.5864022662889519,1.5484612260072668,1.0,0.007331890000000001,1.5021842465753426,0.36715827152592806,0.052631578947368425,0.3343026980346884,0.3205314737835042
"frozenset({'place', 'get', 'one'})",frozenset({'good'}),0.0391,0.3481,0.0204,0.5217391304347826,1.4988196795023918,1.0,0.00678929,1.3630636363636361,0.3463506434939467,0.05561613958560523,0.2663585372523126,0.2901714899516631
"frozenset({'good', 'get', 'one'})",frozenset({'place'}),0.0352,0.3787,0.0204,0.5795454545454546,1.53035504236983,1.0,0.007069760000000001,1.4776864864864865,0.35920072838422273,0.05184243964421856,0.32326646474401194,0.3167069760184363
"frozenset({'food', 'one'})",frozenset({'good'}),0.0862,0.3481,0.0437,0.5069605568445475,1.4563647137160227,1.0,0.013693780000000003,1.322206588235294,0.3429183738987196,0.11187916026625705,0.24368853634690527,0.31624959758343435
"frozenset({'food', 'one'})",frozenset({'place'}),0.0862,0.3787,0.0449,0.5208816705336428,1.3754467138464292,1.0,0.012256060000000006,1.2967569007263924,0.2987124911222674,0.10690476190476192,0.22884543784587605,0.3197225886336025
"frozenset({'good', 'food', 'one'})",frozenset({'place'}),0.0437,0.3787,0.0252,0.5766590389016018,1.5227331367879635,1.0,0.008650809999999998,1.467611351351351,0.35897324177675527,0.0634441087613293,0.318620696767426,0.32160123848961786
"frozenset({'good', 'place', 'one'})",frozenset({'food'}),0.0471,0.3643,0.0252,0.535031847133758,1.4686572800816853,1.0,0.008041469999999998,1.367190410958904,0.33487874108610804,0.06525116519937857,0.26857298589548206,0.30210280251280264
"frozenset({'food', 'place', 'one'})",frozenset({'good'}),0.0449,0.3481,0.0252,0.5612472160356348,1.6123160472152678,1.0,0.009570309999999999,1.485802538071066,0.397627689612822,0.06851549755301795,0.32696305573804996,0.31682010327780014
"frozenset({'food', 'time', 'one'})",frozenset({'place'}),0.0363,0.3787,0.0204,0.5619834710743802,1.4839806471465018,1.0,0.006653190000000003,1.4184396226415095,0.33842146384339783,0.05169792194627472,0.29499995344339325,0.3079259842828991
"frozenset({'good', 'time', 'one'})",frozenset({'food'}),0.0394,0.3643,0.02,0.5076142131979696,1.3933961383419424,1.0,0.00564658,1.2910608247422681,0.29390901519883406,0.05212405525149857,0.22544315431488063,0.28125701052432106
"frozenset({'food', 'time', 'one'})",frozenset({'good'}),0.0363,0.3481,0.02,0.5509641873278237,1.5827756027803035,1.0,0.007363969999999999,1.4517773006134969,0.382067552142783,0.054884742041712405,0.3111891199997296,0.3042094708543744
"frozenset({'good', 'would'})",frozenset({'place'}),0.0813,0.3787,0.0411,0.5055350553505535,1.3349222480870175,1.0,0.010311690000000002,1.2565097014925373,0.2730953529225286,0.0981141083790881,0.2041446247393426,0.30703211706001404
"frozenset({'would', 'like'})",frozenset({'good'}),0.0676,0.3481,0.0341,0.5044378698224853,1.449117695554396,1.0,0.010568439999999998,1.3154758208955224,0.332394816265784,0.08936058700209644,0.23981879095334452,0.30119911302098124
"frozenset({'would', 'like'})",frozenset({'place'}),0.0676,0.3787,0.0359,0.5310650887573966,1.4023371765444852,1.0,0.010299880000000004,1.324917350157729,0.3077056363964443,0.08747563352826511,0.24523593876934907,0.31293154094590186
"frozenset({'would', 'place', 'like'})",frozenset({'good'}),0.0359,0.3481,0.0203,0.565459610027855,1.6244171503242029,1.0,0.007803209999999998,1.5002057692307686,0.39870820587157774,0.055815232334341484,0.33342477378103247,0.31188809286224695
"frozenset({'good', 'would', 'like'})",frozenset({'place'}),0.0341,0.3787,0.0203,0.5953079178885631,1.5719776020294773,1.0,0.00738633,1.5352413043478261,0.376704235106797,0.05171974522292993,0.3486365972775843,0.32445617705888413
"frozenset({'would', 'get'})",frozenset({'place'}),0.0666,0.3787,0.0336,0.5045045045045045,1.3322009625151954,1.0,0.008378579999999997,1.2538963636363634,0.26715502464109697,0.08161282487247996,0.2024859238765564,0.29661454430400824
"frozenset({'go', 'would'})",frozenset({'place'}),0.0625,0.3787,0.0324,0.5184,1.3688935833113283,1.0,0.00873125,1.2900747508305646,0.28744855967078187,0.07925636007827788,0.2248511186222437,0.301977924478479
"frozenset({'go', 'would'})",frozenset({'back'}),0.0625,0.2241,0.0317,0.5072,2.2632753235162872,1.0,0.01769375,1.5744724025974026,0.595373291272345,0.12436249509611615,0.36486660652145897,0.324327353859884
"frozenset({'food', 'would'})",frozenset({'place'}),0.0791,0.3787,0.0417,0.527180783817952,1.3920802318931924,1.0,0.011744830000000001,1.3140328877005347,0.3058427619941185,0.10021629416005769,0.2389840396232931,0.31864716508035174
"frozenset({'food', 'would'})",frozenset({'good'}),0.0791,0.3481,0.0401,0.5069532237673829,1.4563436477086553,1.0,0.012565289999999993,1.3221869230769225,0.3402637396085201,0.10359080340997158,0.2436772875707669,0.3110750031505688
"frozenset({'would', 'food', 'place'})",frozenset({'good'}),0.0417,0.3481,0.023,0.5515587529976019,1.5844836340063255,1.0,0.008484229999999999,1.453702139037433,0.38493119609453325,0.06270447110141766,0.3121011704212332,0.30881586026783286
"frozenset({'good', 'would', 'place'})",frozenset({'food'}),0.0411,0.3643,0.023,0.559610705596107,1.5361260104202772,1.0,0.00802727,1.443495580110497,0.3639709449686461,0.060146443514644356,0.30723722761696876,0.3113727423121902
"frozenset({'good', 'food', 'would'})",frozenset({'place'}),0.0401,0.3787,0.023,0.57356608478803,1.514565843116002,1.0,0.007814130000000002,1.4569666666666667,0.3539376837261129,0.058110156644770095,0.3136424992564461,0.31715008754849083
frozenset({'really'}),frozenset({'good'}),0.1768,0.3481,0.0906,0.5124434389140271,1.472115595846099,1.0,0.029055919999999992,1.3370756380510438,0.3895839635128727,0.20861155883030164,0.25209915464645977,0.38635673812980875
"frozenset({'great', 'really'})",frozenset({'good'}),0.0705,0.3481,0.0375,0.5319148936170213,1.5280519782160908,1.0,0.01295895,1.3926954545454544,0.371782678859602,0.09839937024403042,0.2819679300767315,0.31982127904062785
"frozenset({'great', 'really'})",frozenset({'place'}),0.0705,0.3787,0.0359,0.5092198581560284,1.3446523848852086,1.0,0.009201650000000006,1.2659436416184973,0.27575402955732947,0.08686184369707235,0.21007541953328257,0.3020089256452178
"frozenset({'good', 'great', 'really'})",frozenset({'place'}),0.0375,0.3787,0.0208,0.5546666666666666,1.4646598010738492,1.0,0.0065987500000000004,1.395134730538922,0.32960789210789215,0.05260495700556399,0.28322334889210793,0.304795704603468
"frozenset({'place', 'great', 'really'})",frozenset({'good'}),0.0359,0.3481,0.0208,0.5793871866295264,1.66442742496273,1.0,0.008303209999999998,1.5498814569536419,0.41405745095066737,0.057268722466960346,0.3547893643649737,0.3195700655928442
"frozenset({'good', 'great', 'really'})",frozenset({'food'}),0.0375,0.3643,0.0211,0.5626666666666668,1.5445145941989205,1.0,0.007438750000000001,1.453582317073171,0.3662830060934327,0.05542421854478592,0.3120444654186987,0.3102929819745631
"frozenset({'food', 'great', 'really'})",frozenset({'good'}),0.0335,0.3481,0.0211,0.6298507462686567,1.8093959961753996,1.0,0.00943865,1.7611814516129027,0.46283433407786434,0.058529819694868236,0.4321993346658332,0.34523275607026627
"frozenset({'like', 'really'})",frozenset({'good'}),0.0661,0.3481,0.0391,0.5915279878971256,1.6993047627036069,1.0,0.01609059,1.5959477777777775,0.4406510771182312,0.10423886963476407,0.37341308160319925,0.351926016355917
"frozenset({'like', 'really'})",frozenset({'place'}),0.0661,0.3787,0.0367,0.5552193645990923,1.4661192622104364,1.0,0.011667930000000003,1.3968683673469386,0.3404296476672057,0.08992893898554277,0.28411293191548737,0.32606492391560105
"frozenset({'good', 'place', 'really'})",frozenset({'like'}),0.0461,0.2246,0.0234,0.5075921908893709,2.2599830404691494,1.0,0.01304594,1.5747110132158588,0.5844625258609953,0.09462191670036393,0.36496284613021784,0.30588870452749933
"frozenset({'good', 'like', 'really'})",frozenset({'place'}),0.0391,0.3787,0.0234,0.59846547314578,1.5803154822967522,1.0,0.008592830000000001,1.5473140127388534,0.38215730800807296,0.05933062880324543,0.3537187721644617,0.3301279042517915
"frozenset({'place', 'like', 'really'})",frozenset({'good'}),0.0367,0.3481,0.0234,0.6376021798365122,1.8316638317624596,1.0,0.010624729999999999,1.7988518796992479,0.47134671504026837,0.0647482014388489,0.4440898601572515,0.3524121212310973
"frozenset({'good', 'like', 'really'})",frozenset({'food'}),0.0391,0.3643,0.0215,0.5498721227621483,1.5093936941041675,1.0,0.007255869999999998,1.4122653409090904,0.3512148252486162,0.05629746006808064,0.2919177642947117,0.3044447081008106
"frozenset({'food', 'like', 'really'})",frozenset({'good'}),0.031,0.3481,0.0215,0.6935483870967741,1.9923826115965932,1.0,0.010708899999999997,2.127252631578947,0.5140230878152974,0.06012304250559284,0.5299100891191504,0.37765612402813425
"frozenset({'really', 'time'})",frozenset({'good'}),0.0621,0.3481,0.0336,0.5410628019323671,1.5543315194839618,1.0,0.011982989999999995,1.420455789473684,0.38025014089226683,0.08921933085501858,0.29600061655524945,0.3187933946461606
"frozenset({'really', 'time'})",frozenset({'place'}),0.0621,0.3787,0.0319,0.5136876006441223,1.3564499620916883,1.0,0.008382729999999998,1.2775738410596025,0.2801807279051011,0.07801418439716312,0.21726637798828644,0.2989615716450081
"frozenset({'really', 'one'})",frozenset({'good'}),0.0552,0.3481,0.0308,0.5579710144927537,1.6029043794678357,1.0,0.011584879999999999,1.474790163934426,0.3981080308345337,0.08268456375838927,0.3219374359453193,0.3232256681196891
"frozenset({'really', 'one'})",frozenset({'place'}),0.0552,0.3787,0.0288,0.5217391304347826,1.377710933284348,1.0,0.007895760000000002,1.299081818181818,0.29017605136889646,0.07109355714638362,0.23022554391563274,0.2988943869760393
"frozenset({'would', 'really'})",frozenset({'good'}),0.0484,0.3481,0.0275,0.5681818181818182,1.6322373403671881,1.0,0.010651959999999999,1.5096631578947368,0.40704497688104235,0.07452574525745258,0.3376005801224394,0.3235910527277951
"frozenset({'would', 'really'})",frozenset({'like'}),0.0484,0.2246,0.0245,0.506198347107438,2.253777146515753,1.0,0.013629360000000002,1.570266108786611,0.5845947963043983,0.09859154929577464,0.36316526580789016,0.30764058049940024
"frozenset({'would', 'really'})",frozenset({'place'}),0.0484,0.3787,0.0251,0.518595041322314,1.3694086118888673,1.0,0.006770920000000003,1.2905974248927037,0.28347810942024265,0.06243781094527364,0.22516504317127647,0.2924372090688676
"frozenset({'good', 'really'})",frozenset({'place'}),0.0906,0.3787,0.0461,0.5088300220750552,1.3436229788092295,1.0,0.011789780000000007,1.2649388764044944,0.2812223453570256,0.10893194706994329,0.20944796728642404,0.3152811319775857
"frozenset({'place', 'really'})",frozenset({'good'}),0.083,0.3481,0.0461,0.555421686746988,1.5955808294943636,1.0,0.0172077,1.4663333333333333,0.40705450433721196,0.11974025974025974,0.31802682427824513,0.34392744779751006
"frozenset({'go', 'really'})",frozenset({'place'}),0.0515,0.3787,0.0284,0.5514563106796118,1.4561824945329067,1.0,0.008896950000000004,1.3851493506493509,0.3302824326029982,0.07068193130910902,0.27805618973058394,0.3132248545740282
"frozenset({'go', 'really'})",frozenset({'good'}),0.0515,0.3481,0.0283,0.5495145631067961,1.5786112126021146,1.0,0.01037285,1.4471056034482757,0.38643310713773465,0.0762186910853757,0.30896542891056317,0.3154065202779025
"frozenset({'really', 'back'})",frozenset({'good'}),0.0511,0.3481,0.0286,0.5596868884540117,1.6078336353174711,1.0,0.01081209,1.4805373333333331,0.3984035250238222,0.07717215326497572,0.32456954817305067,0.32092359360936723
"frozenset({'get', 'really'})",frozenset({'good'}),0.0543,0.3481,0.0299,0.5506445672191528,1.5818574180383589,1.0,0.010998169999999998,1.4507446721311472,0.38895185849133,0.08026845637583892,0.3106988299112637,0.31826971250931785
"frozenset({'get', 'really'})",frozenset({'place'}),0.0543,0.3787,0.0291,0.5359116022099447,1.4151349411405987,1.0,0.00853659,1.3387535714285712,0.31019732287979557,0.07204753651894033,0.25303653985183444,0.3063767147569396
"frozenset({'good', 'really'})",frozenset({'food'}),0.0906,0.3643,0.0467,0.5154525386313465,1.414912266350114,1.0,0.013694419999999999,1.311945785876993,0.3224570027347019,0.11440470357667809,0.2377733815185568,0.32182179498133345
